"","Acss1","Adcyap1","Adgrl2","Aqp4","Arc","Arf5","Arhgap24","Arl4d","Arx","Batf3","Bcl6","Bdnf","Bgn","Btg2","Calb2","Car12","Car4","Cbln4","Cck","Cdh13","Cdk6","Chat","Chodl","Chrna6","Col6a1","Cplx3","Cpne5","Crh","Crispld2","Csrnp1","Ctgf","Ctxn3","Cux2","Cxcl14","Ddit4l","Deptor","Egr1","Egr2","Egr4","Enpp2","eRNA1","eRNA2","eRNA3","eRNA4","eRNA5","Fam19a1","Flt1","Fos","Fosb","Fosl1","Fosl2","Foxp2","Frmd7","Frmpd3","Gad1","Gad2","Gda","Gpc3","Gpr3","Gpx3","Homer1","Hsd11b1","Htr3a","Igf1","Igtp","Itgam","Junb","Kcna1","Kcnip2","Kcnk2","Lhx6","Lmo2","Mab21l1","Mdga1","Mgp","Mog","Mybpc1","Myh8","Myl4","Mylk","Myo1c","Ndnf","Nectin3","Nectin4","Ngb","Nos1","Nov","Npas4","Nptx2","Npy","Nr4a2","Nrn1","Obox3","Osgin2","Otof","Parm1","Pax6","Pcdhac1","Pcdhac2","Pcdhgc3","Pcdhgc4","Pcdhgc5","Pcp4","Pde1a","Pde1c","Pdgfra","Pdzrn3","Penk","Plcxd2","Pnoc","Ppm1h","Prok2","Prss22","Ptgs2","Pthlh","Pvalb","Qrfpr","Rasgrf2","Reln","Rerg","Rgs10","Rgs12","Rgs2","Rorb","Rprm","Rspo2","Scnn1a","Sema3c","Sema3e","Serpinb11","Serpine1","Sla","Slc17a7","Slc25a36","Slc5a7","Smad3","Sncg","Spp1","Sst","Stac","Sulf2","Synpr","Syt17","Syt6","Tacr1","Tacr3","Tacstd2","Tbr1","Tcerg1l","Th","Thsd7a","Tnfaip6","Tnfaip8l3","Tnmd","Tpbg","Tph2","Ucma","Vgf","Vip","Wt1","Wfs1","Tnnc1","Sccpdh","Rbp4","Etv1","Drd1"
"10184x5288",1,0,8,1,0,5,2,0,41,0,17,0,0,0,0,0,0,1,5,9,0,1,0,0,2,2,0,2,10,0,5,1,0,6,0,14,23,0,0,2,0,0,23,0,0,0,1,0,2,0,0,0,0,0,46,61,14,0,0,0,2,0,0,6,1,0,0,5,0,1,0,0,2,0,0,7,21,0,5,0,7,0,1,0,0,8,0,0,2,0,0,0,0,5,1,0,0,1,0,1,0,8,19,6,0,0,0,0,0,11,7,21,8,0,1,0,0,0,3,0,5,3,0,0,0,5,1,9,0,0,0,1,105,2,0,0,0,0,3,0,6,0,0,1,0,0,18,4,0,0,0,15,0,0,0,0,1,0,0,0,4,0,2,7,4,0
"10129x2251",1,0,0,0,2,2,0,1,2,7,0,1,0,0,0,0,0,0,10,6,0,0,33,0,0,7,0,0,7,0,4,11,0,4,0,0,1,0,0,0,0,2,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,17,0,10,0,1,6,0,2,24,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,1,0,0,0,0,0,1,0,1,0,3,1
"10204x6159",0,0,1,0,7,5,0,0,9,0,0,0,2,0,0,0,0,0,5,18,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,7,7,0,0,0,0,0,3,0,0,1,0,0,2,0,0,7,0,1,0,0,0,0,0,10,0,0,18,1,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,27,0,0,0,0,0,0,0,5,0,6,0,0,0,6,2,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0
"10212x3269",2,0,0,0,0,1,0,15,0,0,5,0,0,0,8,0,0,0,2,0,0,0,1,0,5,1,0,0,2,0,1,0,0,1,0,0,0,0,0,40,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,9,3,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,6,0,0,7,0,0,16,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,4,0,3,0,7,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"10248x932",4,0,8,0,5,6,0,0,20,0,16,0,1,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,8,0,9,0,0,6,0,0,5,0,6,3,3,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,9,0,0,0,0,0,1,3,0,5,3,0,0,0,0,16,0,0,1,0,0,0,0,9,0,4,12,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,0,0,1
"10247x1253",0,0,3,0,5,2,15,3,13,0,16,0,0,0,6,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5,0,0,4,0,5,10,0,0,1,0,0,11,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,1,0,9,0,11,0,1,0,1,0,19,0,8,11,0,0,1,0,0,0,0,21,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,13,0,0,7,0,0,0,0,13,0,3,0,0,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,5,1
"10246x4434",1,1,7,0,2,6,0,0,12,0,12,0,0,0,2,0,0,0,3,6,0,11,0,0,2,1,0,6,0,0,0,0,0,0,0,2,64,15,17,5,0,0,36,0,0,0,0,46,36,0,0,0,0,0,0,0,33,2,0,0,30,7,1,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0,1,31,4,0,0,1,1,5,0,4,3,0,14,33,0,0,0,0,0,0,0,6,2,5,0,5,0,0,0,5,0,0,6,0,0,0,0,4,0,0,0,0,25,122,1,0,0,0,3,19,0,2,0,1,7,0,0,8,8,1,0,0,14,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"10269x5877",5,0,11,1,6,1,0,10,14,0,28,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1,0,7,0,8,0,0,0,1,5,3,1,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,15,0,7,0,0,2,0,0,9,0,0,0,0,0,1,0,19,1,0,0,0,0,0,1,0,0,0,15,0,2,0,0,0,0,0,0,0,13,38,1,0,0,0,0,1,0,0,0,7,4,0,0,0,1,2,0,0,2,0,0,0,0,0,5,0,0,1,0,0,1,0,0
"10264x6034",0,1,14,0,17,10,0,3,25,0,10,4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,5,1,0,3,0,0,52,0,0,1,0,1,37,0,0,0,1,8,0,0,0,6,0,0,0,1,18,1,0,0,9,7,0,1,1,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,1,0,0,13,4,2,1,4,1,13,1,2,43,9,0,0,0,0,0,0,6,1,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,105,1,0,0,0,0,3,0,9,0,8,5,0,0,0,0,7,0,0,13,4,0,0,0,0,0,0,0,1,0,4,7,2,0
"10277x3730",1,0,14,2,6,0,0,0,27,0,14,0,1,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,6,0,0,0,0,9,25,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,11,0,5,0,0,0,1,0,0,0,2,0,0,0,0,23,0,0,5,0,3,1,0,1,0,2,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4,41,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,0
"10281x1636",0,0,9,0,1,10,0,15,29,0,0,0,0,0,1,0,0,1,9,12,0,0,0,0,9,0,0,1,0,0,23,0,0,1,0,0,9,0,0,0,0,18,29,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,4,0,7,0,0,0,6,0,0,0,0,0,0,0,2,0,0,7,1,0,0,6,0,1,0,2,0,0,4,7,0,0,0,0,5,0,24,38,25,0,0,0,10,1,0,20,0,1,0,3,0,0,2,15,0,0,8,1,12,0,0,2,3,0,0,0,18,39,0,0,7,0,3,0,0,5,1,0,0,0,0,9,14,0,0,4,10,0,0,0,0,0,3,0,0,2,0,0,0,0,0
"10286x1839",0,2,21,7,1,13,0,0,4,0,12,0,0,0,0,1,0,0,3,4,0,0,0,0,1,5,2,1,0,0,10,0,0,4,0,0,0,0,0,0,0,13,6,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,4,1,0,16,0,0,2,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,5,15,2,0,13,0,0,0,6,0,0,0,10,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,9,0,0,0,0,1,1,0,0,4,0,2,5,0,0
"10291x1064",0,4,7,0,5,2,0,2,46,0,26,0,0,5,3,0,0,0,11,6,0,0,0,0,24,1,11,2,2,0,0,0,0,1,0,1,7,0,5,1,0,10,29,0,0,0,0,0,4,0,0,0,0,0,0,0,20,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,5,0,0,2,0,6,0,17,3,0,0,2,0,21,0,12,0,7,0,0,0,0,0,0,10,11,3,0,0,0,0,0,0,11,0,0,19,0,0,4,0,5,11,0,0,9,92,2,0,5,0,0,0,0,6,0,21,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,11,11,0
"10298x3417",0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,2,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"10321x6284",10,0,11,0,2,7,0,0,25,0,0,24,0,0,0,0,0,0,5,1,0,0,0,0,12,8,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,15,13,0,0,4,0,6,2,0,0,0,0,0,0,0,8,1,0,0,5,0,0,0,0,0,0,4,0,0,0,1,0,5,0,0,9,0,0,0,3,0,7,0,1,7,1,0,7,3,0,14,0,0,6,0,0,2,0,1,0,5,11,14,0,0,0,8,0,0,0,13,4,2,11,0,0,1,0,0,0,0,20,0,0,13,4,5,13,0,0,0,137,0,0,10,0,2,1,0,0,0,3,0,0,4,0,0,1,0,1,3,0,0,0,0,5,0,2,0,0,0,2,1,2,1
"10276x3949",1,7,8,3,7,6,0,0,26,0,0,0,0,2,4,0,1,0,3,11,0,0,0,0,15,0,0,0,1,0,5,0,0,2,0,6,6,0,3,5,0,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,4,4,1,0,0,0,4,0,25,60,3,0,0,10,3,2,0,1,5,0,0,34,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,7,96,4,0,3,0,1,0,0,16,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,9,0,3
"10362x2593",0,0,19,0,4,7,0,2,103,3,0,0,0,0,0,0,3,0,8,23,0,5,0,0,49,4,0,6,0,0,3,0,0,0,0,19,50,4,0,0,0,0,68,0,1,1,0,0,5,7,0,2,4,0,0,1,24,0,0,0,20,0,1,9,0,0,2,16,0,3,1,0,2,0,0,1,19,0,1,3,3,0,23,0,0,0,2,1,0,0,2,1,0,0,0,0,0,2,2,2,0,18,124,32,0,0,0,4,1,0,4,21,8,2,19,0,0,2,0,0,0,1,4,0,0,4,4,0,0,1,0,16,162,4,0,1,0,0,1,0,27,0,0,23,0,1,0,8,1,0,5,29,0,0,0,2,3,23,0,0,1,5,4,2,0,4
"10376x3539",0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,8,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10345x3042",0,2,0,2,6,2,0,0,0,1,9,0,0,0,0,0,0,0,0,2,0,0,0,0,10,9,0,0,2,0,10,0,0,2,0,0,3,0,0,13,0,0,15,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,20,3,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10379x3192",2,0,0,1,0,1,0,0,43,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,2,18,0,0,0,0,11,0,0,0,0,1,11,0,0,0,1,0,9,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,50,5,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10410x3931",0,3,3,0,4,3,1,1,9,3,14,0,0,2,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,19,0,3,30,0,0,17,0,0,0,1,3,0,0,0,8,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,8,46,24,1,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,16,70,0,0,1,3,0,0,0,0,1,0,6,0,0,0,2,0,0,0,16,5,0,0,0,0,0,0,0,0,0,3,12,0,0
"10396x1141",0,7,7,0,0,4,0,0,19,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,30,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,11,8,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,10,0,0,0,4,1,0,0,4,0,2,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,1,0,11,0,0,1,0,0,1,0,1,1,0,0,5,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"10396x5211",0,0,13,1,3,19,0,0,25,0,13,0,1,0,18,0,0,0,11,22,0,13,0,0,11,11,0,0,12,0,2,0,0,18,0,1,59,0,0,0,0,1,32,1,0,8,0,1,0,0,0,3,0,0,0,0,6,0,0,0,41,0,0,4,0,0,5,7,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,13,0,0,2,19,1,2,3,3,2,0,1,53,16,0,0,0,0,0,0,8,11,1,0,3,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,5,79,9,0,6,0,0,0,0,4,0,0,3,0,0,0,7,5,0,0,6,7,0,0,9,0,0,1,0,19,0,0,0,0,1
"10440x5663",5,0,14,0,0,2,0,15,39,2,1,4,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,32,0,1,0,1,13,40,0,0,0,0,4,0,0,0,1,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,6,0,2,3,0,7,0,15,58,11,0,0,3,1,0,0,10,28,8,0,0,0,0,0,0,0,0,0,4,0,0,2,14,0,3,0,0,17,90,1,0,0,0,0,0,0,1,0,0,8,0,0,12,6,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,12,0,1
"10411x6452",0,0,7,0,5,1,0,0,20,0,18,6,0,0,0,0,0,0,0,5,0,0,0,0,0,41,0,2,0,0,69,0,0,0,0,12,0,0,3,15,1,22,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,11,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,4,0,5,0,0,1,0,3,65,1,0,0,0,2,0,0,1,5,0,0,0,3,0,0,0,6,0,3,0,0,2,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10436x2267",5,14,25,3,3,13,0,3,35,10,26,0,0,2,0,0,0,0,8,10,0,0,12,5,0,0,0,0,18,0,2,0,6,29,0,8,21,0,0,0,4,0,3,0,0,0,2,5,2,0,0,0,0,0,0,0,3,0,0,0,13,4,0,0,3,0,0,5,0,0,0,0,0,5,0,2,44,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,6,0,12,0,0,7,0,4,15,6,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,109,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,2,3
"10491x4812",0,0,0,1,1,4,0,0,15,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,2,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"10459x4161",3,0,5,3,4,13,0,3,36,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,2,13,0,0,0,0,3,0,1,6,0,2,27,0,2,0,0,0,54,0,0,5,3,3,6,4,0,0,0,0,0,0,2,0,0,0,7,1,0,0,10,0,1,2,0,1,0,0,0,5,0,0,17,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,11,0,4,15,7,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,5,0,0,1,56,3,0,0,12,0,0,0,2,6,0,0,0,0,19,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,9,1,0
"10436x1444",0,0,6,0,0,3,4,19,72,0,12,1,0,0,0,0,0,0,3,18,0,16,0,0,0,2,0,1,0,0,0,0,2,8,7,6,9,0,0,38,0,29,17,0,0,0,0,1,0,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,14,0,0,3,4,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,8,22,0,0,0,0,5,1,0,16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,46,1,0,0,0,0,0,0,0,0,0,3,0,0,41,0,0,0,0,6,0,0,0,1,0,0,6,0,0,3,0,9,0,0
"10425x5540",0,0,17,0,5,2,0,0,37,0,2,1,0,0,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,19,2,1,38,36,12,0,0,0,2,0,0,0,0,0,0,0,25,12,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,13,3,0,2,1,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,1,7,0,13,62,1,0,1,0,0,0,0,1,14,14,0,4,0,0,0,0,0,1,0,3,0,0,7,4,0,0,0,0,15,82,0,0,0,0,0,0,0,15,0,0,7,0,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0
"10484x4361",2,3,28,0,7,10,0,2,36,0,0,0,0,1,0,0,0,0,2,24,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,0,1,3,0,5,0,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,15,0,3,10,0,6,0,8,39,5,0,0,0,0,0,0,0,5,6,0,7,0,0,4,0,0,0,0,0,1,0,2,10,0,0,0,0,14,47,0,0,0,0,0,1,0,6,0,0,3,0,0,5,2,0,0,0,10,0,0,3,0,3,2,0,0,0,3,4,4,0,0
"10460x5395",1,3,1,0,9,4,1,0,23,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,8,3,0,0,1,0,4,0,0,8,0,0,8,0,5,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,2,3,7,0,0,9,18,1,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,14,67,0,0,4,0,0,0,0,5,0,0,0,0,0,0,14,2,0,0,8,11,0,0,0,0,1,0,0,3,0,3,0,0,0
"10477x1285",5,0,4,1,0,4,0,3,20,0,2,1,0,0,0,0,0,0,3,1,0,0,0,2,11,0,0,0,0,0,0,0,20,11,0,0,9,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,7,7,0,5,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,14,0,0,2,13,0,0,2,12,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10476x5808",0,4,7,4,2,12,0,1,29,8,1,0,7,0,0,0,0,0,7,17,0,5,0,0,27,4,0,0,0,0,6,0,0,5,0,6,2,7,0,0,1,0,52,0,0,0,0,1,1,1,0,0,4,0,6,4,5,0,0,0,2,0,0,5,5,0,0,5,0,0,0,0,0,1,0,0,15,0,2,0,0,0,0,6,0,0,0,4,0,0,1,0,0,3,5,0,4,1,0,15,0,1,69,11,0,2,16,0,1,0,11,19,11,6,2,0,0,0,0,0,8,0,2,0,1,2,3,0,7,0,0,5,140,0,4,0,0,0,57,0,1,0,0,7,0,0,0,6,0,0,0,1,7,0,0,0,1,1,4,0,2,0,0,0,0,2
"10495x3253",0,4,7,0,0,2,0,4,71,0,9,1,0,1,0,0,0,0,5,8,0,4,0,0,14,15,0,0,0,0,58,0,0,3,0,1,8,0,1,0,1,27,17,0,0,5,0,0,1,0,0,7,1,1,0,0,6,0,0,0,5,0,0,3,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,7,0,0,0,2,0,6,0,3,0,0,0,13,0,0,0,0,5,0,2,80,11,0,0,0,0,0,0,8,15,8,0,0,0,0,3,0,2,0,2,1,1,0,1,5,0,0,0,0,8,87,1,0,0,0,0,0,0,11,0,0,4,0,0,0,9,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0,1
"10517x4529",3,0,6,6,0,8,0,4,16,0,1,0,2,0,0,0,1,0,6,7,0,0,15,0,0,0,0,0,9,0,0,0,0,1,0,0,3,0,0,4,0,0,13,0,0,0,0,2,0,0,2,1,0,0,0,0,16,0,0,0,1,1,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,9,22,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,1,11,0,0,0,0,7,34,10,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,3,3,0,1
"10519x5045",0,0,12,0,5,0,0,10,60,1,7,0,1,4,0,0,0,0,9,11,0,0,0,0,21,12,0,1,1,0,12,0,1,19,0,5,45,0,2,0,0,31,28,0,0,0,0,9,6,0,0,1,0,0,0,0,16,1,0,0,9,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,4,4,0,8,81,26,0,0,0,0,0,0,10,6,0,0,3,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,1,161,1,0,0,0,0,0,0,2,0,0,9,0,0,6,12,0,0,0,0,4,0,0,0,2,3,0,0,3,0,5,3,0,0
"10567x5931",2,4,7,0,16,7,0,1,30,0,1,0,1,0,0,0,0,0,6,2,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,5,24,0,0,0,0,0,31,0,0,5,0,1,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,10,0,4,0,6,0,0,0,0,1,1,0,0,10,1,2,0,9,99,4,0,0,0,3,0,0,4,10,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,12,121,2,0,0,0,0,12,1,0,1,0,0,0,0,0,21,0,0,0,2,2,0,0,2,0,5,0,0,0,0,6,8,4,1
